subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Baumeister Hochbau für ordentliche Hausverwaltung,Rhomberg Bau GmbH Zentrale,45210000 Bauleistungen im Hochbau,11,"389.180,45",03.02.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Baumeister Hochbau für ordentliche Hausverwaltung,Ing. Berger & Brunner Baugesellschaft m.b.H. Niederlassung Inzing,45210000 Bauleistungen im Hochbau,11,"636.743,23",03.02.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Baumeister Hochbau für ordentliche Hausverwaltung,PORR Bau GmbH Kärnten - Business Unit 1 / HB,45210000 Bauleistungen im Hochbau,11,"972.191,23",03.02.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Baumeister Hochbau für ordentliche Hausverwaltung,Hieden & Kall Hoch-u. Tiefbaugesellschaft m. b. H. Filiale Klagenfurt,45210000 Bauleistungen im Hochbau,11,"319.975,17",03.02.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,WLAN im Bus,Rahmenvereinbarung mit mehreren Unternehmern,32413100 Router für Netzwerke,2,"1,00",03.02.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Gehörschutz angepasst,,18143000 Schutzkleidung,,,31.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Markterkundung und Ausschreibungsbegleitung,Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",7,"1,00",31.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Session Border Controller (SBC),,32424000 Netzwerkinfrastruktur,,,31.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Heizöl,WAV Wärme Austria VertriebsgmbH Zwndl. Region Ost,09135000 Heizöle,6,"2.593.941,29",28.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Heizöl,"Paul RUDOLF GmbH Transportunternehmen, Mineralölhandel, Pellets, Sand, Kies, Schotter",09135000 Heizöle,6,"1.055.510,73",28.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Holzpellets nach ENplus 14961/1 A1,Rahmenvereinbarung mit mehreren Unternehmern,09111400 Brennstoffe auf Holzbasis,4,"1,00",21.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Risikomanagement CSM-RISK Fahrzeug,Rahmenvereinbarung mit mehreren Unternehmern,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,5,"1,00",21.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Portfolio Management Tool,metamagix Software & Consulting GmbH Zentrale,48000000 Softwarepaket und Informationssysteme,1,"94.811,00",13.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf-Rahmenvertrag Projektabwicklung (IT-Unterstützungsleistungen),Nagarro GmbH Nagarro GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"4.550.000,00",09.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Strategisches Prozessmanagement - Strategie, Prozesse, Organisation",Ralph Bernhard Consulting & Solutions Consulting & Solutions,79410000 Unternehmens- und Managementberatung,3,"2.275.000,00",01.01.2025
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Subscriptions - Core Virtualisierung (VMWarebyBroadcom),Rahmenvereinbarung mit mehreren Unternehmern,48000000 Softwarepaket und Informationssysteme,1,"23.227.923,38",19.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Videoüberwachungssystem - Videoüberwachungssystem_eAzW,Mission Embedded GmbH Managing Director,35123500 Video-Identifikationssysteme,2,"787.080,00",19.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung -  Rahmenvertrag für Maler und Anstreicherarbeiten,Franz Rumpf Ges.m.b.H. Franz Rumpf Ges.m.b.H.,45442100 Anstricharbeiten,9,"553.754,20",17.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung -  Rahmenvertrag für Maler und Anstreicherarbeiten,R. u. H. Bartenbach GmbH Strassenmarkierung & Malerei,45442100 Anstricharbeiten,9,"370.260,50",17.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung -  Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,9,"1.201.780,50",17.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung -  Rahmenvertrag für Maler und Anstreicherarbeiten,Egon Eiter Malerei-GesmbH & Co KG Zentrale,45442100 Anstricharbeiten,9,"683.587,50",17.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung -  Rahmenvertrag für Maler und Anstreicherarbeiten,Freundl GmbH Malereibetrieb,45442100 Anstricharbeiten,9,"652.414,20",17.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zu- und Abbeförderung Tfzf Taxifahrten Kärnten,City Taxi Treiber GmbH  Taxi und Mietwagen,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),3,"246.900,20",13.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zu- und Abbeförderung Tfzf Taxifahrten Kärnten,Alpenland KG E. Manfreda & Co Disposition,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),3,"114.561,89",13.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Taxifahrten für Zu- und Abbeförderung Zugbegleiter und Triebfahrzeugführer in Kärnten,Taxiservice 2299 Zentrale,60120000 Taxiverkehr,3,"140.284,68",13.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Taxifahrten für Zu- und Abbeförderung Zugbegleiter und Triebfahrzeugführer in Kärnten,Taxi Ebner 3802 Zentrale,60120000 Taxiverkehr,3,"26.269,68",13.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Red Hat 2025+ (Lizenzen und Dienstleistungen),,48000000 Softwarepaket und Informationssysteme,,,12.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen Transform.it,KPMG Advisory GmbH KPMG Advisory GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",5,"603.157,50",11.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beschaffung einer Digitalisierungsplattform als SaaS-Lösung,,48000000 Softwarepaket und Informationssysteme,,,10.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Benutzerlizenzen Brainloop,Brainloop Austria GmbH Brainloop Austria GmbH,48000000 Softwarepaket und Informationssysteme,1,"76.680,00",05.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Instandhaltung Schranken, Tore und Türen",,50710000 Reparatur und Wartung von elektrischen und mechanischen Einrichtungen in Gebäuden,,,05.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Stahlhalbfabrikaten,,14622000 Stahl,,,04.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung - Rohr- und Kanalreinigung für Hausverwaltung,RohrMax Rohrreinigungs- und Kanalsanierungsgesellschaft m.b.H. (Wien) Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,6,"1.210.058,42",02.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung - Rohr- und Kanalreinigung für Hausverwaltung,Alpe Kanal Service GmbH Alpe Kanal Service GmbH,90400000 Dienstleistungen in der Abwasserbeseitigung,6,"303.290,00",02.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung - Rohr- und Kanalreinigung für Hausverwaltung,Hydro Ingenieure Kanaltechnik GmbH Kanalreinigung TV Befahrung Sanierung,90400000 Dienstleistungen in der Abwasserbeseitigung,6,"956.615,00",02.12.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Diverse Standardsoftware  - Diverse Standardsoftware,Rahmenvereinbarung mit mehreren Unternehmern,48900000 Diverse Softwarepakete und Computersysteme,1,"1,00",28.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Bodenreinigungsmaschinen,,42995000 Reinigungsmaschinen,,,27.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,PsyMeDoc Unternehmenslizenz,PsyMeDoc Informatics GmbH Key Account,48000000 Softwarepaket und Informationssysteme,1,"232.050,00",26.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung und Weiterentwicklung d. Applikation fbauPRO,Rhomberg Fahrleitungsbau GmbH Fahrleitungsbau,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"747.615,00",25.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Nachabbildung USU,USU GmbH USU,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"109.564,61",22.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Managementsystem für Qualität, Sicherheit, Umwelt und Inklusion",,48000000 Softwarepaket und Informationssysteme,,,21.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zu- und Abbeförderung Tfzf Taxifahrten Raum Wr.Neustadt,Taxiunternehmen Günter Pürzl e.U. Taxiunternehmen,60120000 Taxiverkehr,1,"64.288,00",21.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"SAP Add-On ""RTA"" | Wartung und Beratung",INFORMATICS Holding GmbH Zentrale,72200000 Softwareprogrammierung und -beratung,1,"286.740,00",20.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Holzstoffplatten,J.u.A.Frischeis Ges.m.b.H. Zentrale,44191000 Verschiedene Holzbaustoffe,1,"802.393,22",19.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung von Bodenreinigungsmaschinen,"Stangl Reinigungstechnik GmbH Reinigungstechnik, Winterdienst und Absauganlagen","50532000 Reparatur und Wartung von elektrischen Maschinen, Geräten und zugehörigen Einrichtungen",1,"802.848,00",19.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Konstruktion/Herstellung/Lieferung/Zulassung von additiv gefertigten Teilen und Bauteilen „3D-Druck""",Rahmenvereinbarung mit mehreren Unternehmern,"71000000 Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen",8,"1,00",19.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Digital Out of Home System (DOOH) für Hardware / Software / Betrieb,Rahmenvereinbarung mit mehreren Unternehmern,"32000000 Rundfunk- und Fernsehgeräte, Kommunikations- und Fernmeldeanlagen und Zubehör",2,"1,00",19.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,CSR-Tool,EcoVadis SAS EcoVadis Germany GmbH,48000000 Softwarepaket und Informationssysteme,1,"64.000,00",18.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optimierung und Simulation ARP,dwh GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",,,18.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Erhaltungsvertrag Betel Anlagen,CANCOM Austria AG  Vertrieb,32551200 Telefonzentralen,1,"770.733,63",14.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Verlängerung HAFAS,HaCon Ingenieurges. mbH HaCon Ingenieurges. mbH,72200000 Softwareprogrammierung und -beratung,1,"20.281.181,00",11.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Vollkabinensimulatoren & Kompaktsimulatoren,,34150000 Simulatoren,,,08.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,KVM Lösung,Rahmenvereinbarung mit mehreren Unternehmern,30210000 Datenverarbeitungsgeräte (Hardware),2,"1,00",05.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,SAP HCM - IT Unterstützungs- und Beratungsleistungen,HR Force EDV Beratung GmbH; CNT Management Consulting AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",2,"4.739.840,00",05.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dynamisches Paketieren von Bahn- und Zusatzleistungen,"Alturos Destinations GmbH, Alturos Destinations GmbH | Klagenfurt Lakesidepark",48000000 Softwarepaket und Informationssysteme,1,"1.994.145,00",04.11.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT-Infrastruktur und Internet on Board,,72222200 Planung von Informationssystemen oder -technologie,,,29.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen zu Risikomanagement CSM-RISK  Los 1 Allgemein,Rahmenvereinbarung mit mehreren Unternehmern,79417000 Sicherheitsberatung,4,"1,00",28.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Küchen für das ÖBB-Wohnprogramm,,39141000 Küchenmöbel,,,25.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sicherheitszylinderschließanlagen und Erweiterungen,,"44520000 Schlösser, Schlüssel und Scharniere",,,23.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Reifen für Nutzfahrzeuge,,34352200 Reifen für Busse,,,23.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung und Support für das Netz-Evaluations-Modells NEMO,Ingenieurgesellschaft für Verkehrs- und Eisenbahnwesen mbH Umwelttechnik,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"188.000,00",22.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung Übersetzungsleistungen,Kern Austria GmbH und Interlingua Language Services-ILS GmbH,79530000 Übersetzungsdienste,6,"681.740,00",22.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Atlassian 2025+ (Produkte und Dienstleistungen),,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",,,17.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,UET Ersatzteile und Wartung,SPL Tele Transmission GmbH Transmission,32524000 Fernmeldesystem,1,"11.714.312,84",15.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Betriebsdatenerfassungsanwendung für Instandhaltungsabwicklung und Lagerwirtschaft,Concircle Management Consulting GmbH Concircle Management Consulting GmbH,72260000 Dienstleistungen in Verbindung mit Software,1,"287.850,04",11.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Lizenzen, Implementierung sowie Wartung einer DCIM Software",Nlyte Software – a Carrier Company Nlyte Software –   a Carrier Company,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"282.630,00",11.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung u. optionales Full Service von Flurförderzeuge,Linde Material Handling Austria GmbH Stapler / Fördertechnik,42415110 Gabelstapler,2,"2.699.236,79",10.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Vertragsabwicklung RV 4600024382 eww ag,eww ag ITandTEL,72300000 Datendienste,1,"1.326.400,00",09.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dienstleistungen => Engineeringleistungen und technische Prüfungen für Elektro- und Bahnstromanlagen,,"71600000 Technische Tests, Analysen und Beratung",,,07.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Digitale psychometrische Tests für Potenzialanalysen,Aon Human Capital Solutions GmbH Talent & Assessment,48900000 Diverse Softwarepakete und Computersysteme,1,"646.600,00",03.10.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Nachabbildung M2C: unbefristeter Rahmenvertrag WinGuard Lizenzen und Wartung,Siemens AG Österreich Siemens AG / Smart Infrastructure,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"2.365.129,45",24.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Omnibusse,,34121000 Busse,,,20.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Hochspannungs-Schaltzellen für Nebenverbraucher,,31214000 Schaltanlagen,,,18.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Automatisierter SMS Versand,iBASIS Austria GmbH Regional Sales,64212100 Kurznachrichtendienste (SMS),4,"1.994.294,40",17.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung und Weiterentwicklung der Applikation Argus und Infra Kleinapplikationen,DXC Technology Austria GmbH DXC Technology Austria GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"2.724.450,00",16.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Plaktrahmen,inno aktiv GmbH Zentrale,"39298000 Statuetten, Ziergegenstände; Rahmen für Fotografien oder Bilder, Spiegel",2,"78.087,00",10.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von HVO Kraftstoff,OMV Downstream GmbH Verkauf Treibstoffe,09134220 Dieselkraftstoff (EN 590),5,"10.746.703,00",06.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von HVO Kraftstoff,Leikermoser Energiehandel GmbH Handel,09134220 Dieselkraftstoff (EN 590),5,"3.056.302,00",06.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Elektrowerkzeug,,43830000 Elektrowerkzeuge,,,04.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dienstleistung im Bereich Fotografie - Produktfotografie,Rahmenvereinbarung mit mehreren Unternehmern,79960000 Dienstleistungen des fotografischen Gewerbes und zugehörige Leistungen,12,"564.405,00",03.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,RCA Betriebsführung 2024-2026,UIC-RailData UIC-RailData,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"336.000,00",02.09.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von 24 Stunden Stühlen,StolComfort GmbH 24h-Drehstühle,"39110000 Sitze, Stühle sowie Zubehörprodukte und -teile",4,"998.075,00",28.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf aus Rahmenvereinbarung zu Videoüberwachungssystem,"Mission Embedded GmbH, Managing Director",35123500 Video-Identifikationssysteme,4,"116.280,00",22.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung von Bodenreinigungsmaschinen,,"50532000 Reparatur und Wartung von elektrischen Maschinen, Geräten und zugehörigen Einrichtungen",,,22.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Verlängerung IVU.plan,IVU Traffic Technologies AG IVU Traffic Technologies,72200000 Softwareprogrammierung und -beratung,1,"1.904.060,60",19.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Kopierpapier 2/2024,Europapier Austria GmbH Europapier Office Papers,30197630 Druckpapier,3,"148.103,00",13.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen für Informations- und Datenmanagement (IDM),Los 1: Accenture GmbH; T-Systems Austria GmbH; Ernst & Young Management; Los 2: Accenture GmbH; T-Systems Austria GmbH; Ernst & Young Management; Los 3: T-Systems Austria GmbH; Accenture GmbH; Capgemini Consulting;,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",14,"40.837.526,00",08.08.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Vertragsabwicklung RV 4600022187 A1 Telekom Austria AG Festnetztelefonie und Datenleitungen,XXX,64212000 Mobiltelefondienste,1,"1,00",25.07.2024
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Vertragsabwicklung RV 4600022188 A1 Telekom Austria AG Mobiletelefonie,XXX,64212000 Mobiltelefondienste,1,"1,00",25.07.2024
